	pmcid	question	relevancy
0	2479946	19	0
0	2481241	19	0
0	2483261	19	1
0	2483449	19	0
0	2483574	19	0
0	2491650	19	0
0	2491654	19	0
0	2503662	19	0
0	2515091	19	1
0	2516439	19	0
0	2516590	19	0
0	2531037	19	0
0	2531045	19	0
0	2531092	19	0
0	2531110	19	0
0	2533017	19	0
0	2538493	19	0
0	2538539	19	0
0	2546416	19	0
0	2546433	19	0
0	2548046	19	0
0	2553052	19	1
0	2556315	19	0
0	2556687	19	0
0	2556935	19	0
0	2565735	19	0
0	2570197	19	0
0	2576953	19	0
0	2583979	19	0
0	2584072	19	0
0	2585102	19	0
0	2595823	19	0
0	2595874	19	0
0	2596111	19	0
0	2596468	19	0
0	2596526	19	0
0	2600792	19	0
0	2602996	19	1
0	2606991	19	0
0	2606992	19	0
0	2612686	19	1
0	2615034	19	0
0	2627675	19	0
0	2631841	19	0
0	2631888	19	0
0	2633003	19	0
0	2634686	19	1
0	2636788	19	1
0	2639567	19	1
0	2640077	19	0
0	2640083	19	0
0	2640133	19	0
0	2640147	19	0
0	2644609	19	0
0	2651849	19	0
0	2654879	19	0
0	2654882	19	0
0	2656493	19	0
0	2658866	19	0
0	2658886	19	0
0	2664725	19	0
0	2665694	19	0
0	2667582	19	1
0	2667583	19	0
0	2669865	19	0
0	2669867	19	0
0	2670314	19	0
0	2674456	19	0
0	2678120	19	0
0	2678121	19	0
0	2682406	19	0
0	2682454	19	0
0	2684091	19	0
0	2684419	19	0
0	2686331	19	0
0	2687594	19	0
0	2687616	19	0
0	2687866	19	0
0	2689248	19	0
0	2690065	19	0
0	2690073	19	0
0	2691805	19	0
0	2693508	19	2
0	2693554	19	0
0	2694313	19	0
0	2699708	19	0
0	270052	19	0
0	2702897	19	0
0	2702915	19	1
0	2705705	19	0
0	2710338	19	0
0	2710493	19	0
0	2713885	19	1
0	2715460	19	0
0	2715465	19	0
0	2716306	19	0
0	2716350	19	0
0	2717923	19	0
0	2719058	19	0
0	2725276	19	0
0	2726510	19	0
0	2726930	19	0
0	2728609	19	0
0	2729956	19	0
0	2732267	19	0
0	2740017	19	1
0	2740048	19	0
0	2740099	19	1
0	2741486	19	0
0	2746183	19	0
0	2749198	19	0
0	2751761	19	0
0	2755149	19	0
0	2756345	19	0
0	2762186	19	1
0	2762362	19	0
0	2765173	19	0
0	2767134	19	0
0	2768214	19	0
0	2769162	19	0
0	2769310	19	0
0	2769335	19	0
0	2769444	19	0
0	2769464	19	0
0	2769470	19	0
0	2771838	19	1
0	2777858	19	0
0	2778440	19	0
0	2780610	19	2
0	2781734	19	0
0	2783065	19	0
0	2783124	19	0
0	2784762	19	0
0	2785826	19	2
0	2797093	19	0
0	2797382	19	0
0	2798987	19	0
0	2799065	19	0
0	2804043	19	0
0	2810826	19	0
0	2811848	19	0
0	2813111	19	0
0	2814195	19	0
0	2814827	19	0
0	2815650	19	0
0	2819787	19	0
0	2820689	19	2
0	2822257	19	0
0	2822333	19	0
0	2825313	19	1
0	2826729	19	2
0	2827094	19	0
0	2827105	19	0
0	2829571	19	0
0	2829594	19	0
0	2831032	19	0
0	2833302	19	1
0	2836326	19	0
0	2837158	19	0
0	2837218	19	0
0	2837245	19	0
0	2839393	19	0
0	2840665	19	0
0	2840960	19	0
0	2841420	19	0
0	2841609	19	0
0	2844044	19	0
0	2845931	19	0
0	2846329	19	0
0	2846331	19	0
0	2847561	19	0
0	2847967	19	0
0	2848133	19	0
0	2850087	19	0
0	2852741	19	0
0	2852784	19	1
0	2853497	19	0
0	2854446	19	0
0	2854450	19	0
0	2854953	19	0
0	2855180	19	0
0	2857279	19	0
0	2862663	19	0
0	2867809	19	0
0	2872328	19	0
0	2872341	19	0
0	2872351	19	0
0	2875455	19	0
0	2877232	19	0
0	2879843	19	2
0	2879845	19	2
0	2886216	19	0
0	2890519	19	0
0	2890621	19	0
0	2892707	19	0
0	2893173	19	0
0	2894641	19	0
0	2898022	19	0
0	2900094	19	0
0	2900129	19	0
0	2902432	19	0
0	2903549	19	0
0	2903590	19	0
0	2905920	19	0
0	2908644	19	0
0	2911937	19	0
0	2912115	19	0
0	2912126	19	1
0	2912127	19	0
0	2915662	19	0
0	2915810	19	0
0	2918849	19	0
0	2920253	19	0
0	2922332	19	0
0	2923106	19	0
0	2924548	19	0
0	2924849	19	0
0	2929428	19	0
0	2929516	19	2
0	2941056	19	0
0	2944375	19	0
0	2945469	19	0
0	2946722	19	0
0	2949773	19	0
0	2951033	19	0
0	2958889	19	0
0	2958954	19	0
0	2959098	19	0
0	2972238	19	0
0	2972439	19	0
0	2976729	19	0
0	2978398	19	0
0	2984859	19	0
0	2988177	19	0
0	2989381	19	0
0	2990396	19	0
0	2992653	19	0
0	2994175	19	0
0	2995091	19	0
0	3001179	19	0
0	3005641	19	0
0	3005807	19	0
0	3006050	19	0
0	3009646	19	0
0	3009659	19	2
0	3010678	19	0
0	3011309	19	0
0	3012218	19	0
0	3012798	19	0
0	3012945	19	0
0	3014081	19	0
0	3015243	19	0
0	3015310	19	0
0	3015311	19	0
0	3015319	19	0
0	3015322	19	0
0	3015401	19	0
0	3015403	19	0
0	3015431	19	0
0	3015473	19	0
0	3015689	19	0
0	3015837	19	0
0	3015975	19	0
0	3016303	19	0
0	3016726	19	0
0	3016743	19	0
0	3016829	19	0
0	3018259	19	0
0	3019041	19	0
0	3020306	19	0
0	3023029	19	0
0	3023873	19	0
0	3025844	19	0
0	3025929	19	0
0	3027127	19	0
0	3029818	19	2
0	3030793	19	0
0	3031238	19	0
0	3031932	19	0
0	3032904	19	0
0	3034675	19	0
0	3034909	19	0
0	3034940	19	0
0	3037985	19	0
0	3038415	19	0
0	3040583	19	0
0	3040584	19	0
0	3042218	19	0
0	3042229	19	0
0	3043446	19	0
0	3046850	19	0
0	3047987	19	0
0	3049576	19	0
0	3051092	19	1
0	3052447	19	0
0	3052714	19	0
0	3059647	19	0
0	3062129	19	0
0	3065337	19	0
0	3069357	19	0
0	3073801	19	1
0	3073896	19	0
0	3075163	19	0
0	3075199	19	0
0	3078239	19	0
0	3078483	19	0
0	3080583	19	0
0	3082166	19	0
0	3082828	19	0
0	3083057	19	0
0	3083358	19	0
0	3083531	19	0
0	3085971	19	0
0	3087321	19	0
0	3087677	19	0
0	3088380	19	0
0	3088747	19	0
0	3088754	19	0
0	3088907	19	0
0	3091294	19	0
0	3093803	19	0
0	3094401	19	0
0	3097355	19	2
0	3098669	19	0
0	3098989	19	0
0	3103189	19	0
0	3108275	19	0
0	3108531	19	0
0	3108630	19	0
0	3112085	19	0
0	3113224	19	0
0	3113988	19	0
0	3118379	19	0
0	3120126	19	0
0	3128042	19	0
0	3128590	19	0
0	3129061	19	1
0	3129585	19	0
0	3131779	19	0
0	3131791	19	0
0	3136412	19	0
0	3137978	19	0
0	3138115	19	0
0	3140878	19	0
0	3141668	19	0
0	3141718	19	0
0	3141867	19	0
0	3143923	19	0
0	3146180	19	0
0	3147136	19	0
0	3151233	19	0
0	3153734	19	0
0	3153853	19	0
0	3154135	19	0
0	3154863	19	0
0	3155071	19	1
0	3155116	19	0
0	3160575	19	0
0	3162760	19	0
0	3166566	19	2
0	3166818	19	0
0	3168381	19	0
0	3168502	19	0
0	3169762	19	0
0	3169773	19	0
0	3170349	19	0
0	3170804	19	0
0	3170827	19	0
0	3171384	19	0
0	3175036	19	0
0	3177918	19	0
0	3177940	19	1
0	3179882	19	0
0	3180518	19	0
0	3184009	19	0
0	3184010	19	0
0	3184082	19	0
0	3184257	19	0
0	3185253	19	0
0	3189859	19	0
0	3190550	19	0
0	3191328	19	0
0	3192514	19	0
0	3193822	19	0
0	3193889	19	0
0	3194078	19	0
0	3195680	19	0
0	3195806	19	0
0	3197660	19	0
0	3199689	19	0
0	3201001	19	0
0	3201108	19	0
0	3212828	19	0
0	3214309	19	0
0	3214689	19	0
0	3215178	19	0
0	3217879	19	0
0	3218821	19	0
0	3220046	19	0
0	3220081	19	0
0	3220108	19	0
0	3221562	19	0
0	3224456	19	0
0	3224721	19	0
0	3227341	19	0
0	3229067	19	0
0	3230405	19	0
0	3230420	19	0
0	3234016	19	0
0	3234026	19	0
0	3235142	19	0
0	3235492	19	0
0	3236007	19	0
0	3236011	19	0
0	3238463	19	0
0	3241333	19	0
0	3244475	19	0
0	3245898	19	0
0	3246797	19	0
0	3249167	19	0
0	3249280	19	0
0	3250651	19	0
0	3252781	19	0
0	3253728	19	0
0	3254142	19	0
0	3255350	19	0
0	3261719	19	0
0	3266267	19	0
0	3269978	19	0
0	3271214	19	1
0	3271241	19	1
0	3271242	19	0
0	3271255	19	0
0	3271698	19	0
0	3271961	19	0
0	3275563	19	0
0	3276801	19	0
0	3276823	19	0
0	3277097	19	0
0	3277871	19	0
0	3278106	19	0
0	3284186	19	0
0	3289771	19	0
0	3292826	19	1
0	3295643	19	0
0	3295988	19	0
0	3296595	19	0
0	3299175	19	0
0	3299959	19	0
0	3303139	19	0
0	3303807	19	0
0	3309209	19	0
0	3309245	19	0
0	3309320	19	0
0	3315826	19	0
0	3318873	19	0
0	3320007	19	0
0	3322097	19	0
0	3323356	19	0
0	3324911	19	0
0	3329083	19	0
0	3332039	19	0
0	3332613	19	0
0	3333938	19	0
0	3334368	19	0
0	3335552	19	0
0	3337669	19	0
0	3342066	19	0
0	3342418	19	0
0	3342800	19	0
0	3342898	19	0
0	3343169	19	0
0	3343231	19	2
0	3348087	19	0
0	3348105	19	0
0	3349509	19	0
0	3350132	19	0
0	3350176	19	0
0	3350251	19	0
0	3350289	19	0
0	3354200	19	0
0	3354269	19	0
0	3354496	19	0
0	3354790	19	0
0	3354793	19	0
0	3354807	19	0
0	3354812	19	0
0	3358678	19	0
0	3359777	19	0
0	3361154	19	0
0	3362129	19	0
0	3363301	19	0
0	3369416	19	0
0	3369420	19	0
0	3369467	19	0
0	3371427	19	0
0	3371672	19	0
0	3371985	19	0
0	3374763	19	0
0	3376625	19	0
0	3378452	19	0
0	3380241	19	0
0	3383136	19	0
0	3384834	19	0
0	3384973	19	0
0	3385196	19	0
0	3385649	19	0
0	3389661	19	0
0	3389873	19	0
0	3392266	19	0
0	3392734	19	0
0	3392843	19	0
0	3393121	19	0
0	3400325	19	0
0	3400815	19	0
0	3400823	19	2
0	3400824	19	2
0	3400875	19	0
0	3400883	19	0
0	3401564	19	0
0	3401825	19	0
0	3402108	19	0
0	3403856	19	0
0	3405058	19	0
0	3405327	19	0
0	3407019	19	0
0	3407696	19	0
0	3409245	19	0
0	3409515	19	0
0	3409617	19	0
0	3409867	19	0
0	3409883	19	0
0	3413585	19	0
0	3414088	19	0
0	3417093	19	0
0	3417098	19	0
0	3417687	19	0
0	3417713	19	0
0	3418340	19	0
0	3420085	19	0
0	3420405	19	0
0	3420494	19	0
0	3420511	19	0
0	3420730	19	1
0	3420783	19	1
0	3422903	19	0
0	3423042	19	0
0	3423414	19	0
0	3424656	19	0
0	3425902	19	0
0	3426263	19	1
0	3429819	19	0
0	3429992	19	0
0	3430630	19	0
0	3431052	19	0
0	3433181	19	0
0	3435269	19	0
0	3435508	19	0
0	3435900	19	0
0	3435915	19	0
0	3437024	19	0
0	3437688	19	0
0	3438402	19	0
0	3438418	19	0
0	3438426	19	1
0	3441149	19	0
0	3442737	19	0
0	3445826	19	0
0	3446014	19	0
0	3448088	19	0
0	3451760	19	0
0	3452064	19	0
0	3452147	19	0
0	3452169	19	0
0	3459714	19	0
0	3467913	19	0
0	3468391	19	0
0	3469037	19	0
0	3473978	19	1
0	3474342	19	0
0	3474946	19	0
0	3479247	19	0
0	3479249	19	2
0	3479252	19	0
0	3479868	19	0
0	3480049	19	0
0	3480120	19	0
0	3480172	19	0
0	3480642	19	0
0	3480649	19	0
0	3480838	19	0
0	3481425	19	0
0	3481628	19	0
0	3482800	19	0
0	3482801	19	0
0	3485626	19	0
0	3485663	19	0
0	3488508	19	0
0	3489845	19	1
0	3491320	19	0
0	3492032	19	0
0	3492402	19	0
0	3496703	19	0
0	3498623	19	0
0	3499214	19	0
0	3499903	19	0
0	3500470	19	0
0	3502146	19	0
0	3502788	19	0
0	3502822	19	0
0	3503324	19	0
0	3503952	19	1
0	3504423	19	0
0	3508559	19	0
0	3509508	19	0
0	3510189	19	0
0	3512307	19	0
0	3512371	19	1
0	3512381	19	0
0	3514609	19	0
0	3514724	19	0
0	3516242	19	0
0	3516942	19	0
0	3517523	19	0
0	3517743	19	0
0	3517754	19	0
0	3517768	19	0
0	3517777	19	0
0	3518011	19	0
0	3521953	19	0
0	3522322	19	1
0	3523455	19	0
0	3525250	19	0
0	3527059	19	1
0	3527185	19	0
0	3527260	19	0
0	3528486	19	0
0	3528964	19	0
0	3529191	19	0
0	3529578	19	0
0	3530453	19	0
0	3531257	19	0
0	3532020	19	0
0	3533722	19	0
0	3535786	19	0
0	3535810	19	0
0	3537696	19	0
0	3538663	19	0
0	3539458	19	0
0	3539460	19	0
0	3539461	19	0
0	3539550	19	0
0	3539552	19	0
0	3539657	19	0
0	3539876	19	0
0	3539883	19	0
0	3540645	19	0
0	3542452	19	0
0	3542884	19	0
0	3547544	19	0
0	3548135	19	0
0	3549204	19	0
0	3549382	19	0
0	3552828	19	0
0	3552963	19	0
0	3553533	19	0
0	3556636	19	0
0	3558373	19	0
0	3560387	19	0
0	3560635	19	0
0	3560758	19	0
0	3560986	19	0
0	3563473	19	0
0	3563557	19	0
0	3564478	19	0
0	3565134	19	0
0	3566916	19	0
0	3570393	19	0
0	3570899	19	0
0	3571436	19	0
0	3572006	19	0
0	3572643	19	0
0	3573790	19	0
0	3575421	19	0
0	3576558	19	0
0	3581613	19	0
0	3582054	19	0
0	3583172	19	0
0	3585753	19	0
0	3586077	19	0
0	3586352	19	0
0	3588205	19	0
0	3589657	19	0
0	3590347	19	0
0	3590497	19	0
0	3590563	19	0
0	3591023	19	0
0	3591427	19	0
0	3595144	19	0
0	3598208	19	0
0	3598414	19	0
0	3600510	19	0
0	3603642	19	0
0	3604224	19	0
0	3605285	19	0
0	3606353	19	0
0	3606611	19	0
0	3607137	19	0
0	3609830	19	0
0	3609961	19	0
0	3610195	19	0
0	3610358	19	0
0	3610680	19	0
0	3613894	19	0
0	3614056	19	0
0	3614649	19	0
0	3615384	19	0
0	3615910	19	0
0	3616010	19	0
0	3618254	19	0
0	3619629	19	0
0	3624649	19	0
0	3625595	19	0
0	3626944	19	0
0	3627928	19	0
0	3629194	19	0
0	3631314	19	0
0	3635227	19	0
0	3636107	19	0
0	3636517	19	0
0	3636818	19	0
0	3636823	19	0
0	3639794	19	0
0	3641964	19	0
0	3641969	19	0
0	3642077	19	0
0	3644649	19	0
0	3646776	19	0
0	3647234	19	0
0	3649159	19	0
0	3649173	19	0
0	3651073	19	0
0	3651411	19	0
0	3655106	19	0
0	3656421	19	0
0	3658262	19	0
0	3658657	19	0
0	3660277	19	0
0	3660477	19	0
0	3660487	19	0
0	3661872	19	0
0	3662168	19	0
0	3663318	19	0
0	3663807	19	0
0	3665246	19	0
0	1035822	20	0
0	1044194	20	0
0	1065024	20	0
0	1082008	20	0
0	1082300	20	0
0	1097749	20	0
0	113776	20	0
0	117239	20	0
0	1180430	20	0
0	1184083	20	0
0	1187901	20	0
0	1187905	20	0
0	1193543	20	0
0	1277015	20	0
0	1277817	20	0
0	137242	20	0
0	1373687	20	0
0	1379641	20	0
0	1382225	20	0
0	1386707	20	0
0	1402320	20	0
0	1431558	20	0
0	1459264	20	1
0	1459268	20	1
0	1459269	20	0
0	1464386	20	0
0	1469457	20	0
0	1470087	20	0
0	1474619	20	0
0	1474624	20	0
0	1481535	20	0
0	1513559	20	0
0	1523371	20	1
0	1525177	20	0
0	1526416	20	0
0	153522	20	2
0	1544337	20	0
0	1550406	20	0
0	1550837	20	0
0	1553435	20	0
0	1557855	20	0
0	1560153	20	0
0	1564383	20	0
0	1569431	20	0
0	1570451	20	2
0	1570452	20	0
0	1578574	20	0
0	1586188	20	1
0	1592121	20	0
0	1618827	20	0
0	1635700	20	0
0	1636036	20	1
0	1654154	20	0
0	1675993	20	0
0	1687187	20	2
0	1712221	20	0
0	1716166	20	0
0	1751015	20	1
0	1770937	20	0
0	1781429	20	0
0	1781721	20	0
0	1784680	20	0
0	1805426	20	1
0	1810518	20	0
0	1828150	20	0
0	1891108	20	1
0	1892548	20	0
0	1899482	20	0
0	1899490	20	0
0	1906865	20	0
0	1914227	20	0
0	1933417	20	0
0	1933602	20	0
0	1936994	20	2
0	1976317	20	1
0	1977192	20	0
0	2007578	20	0
0	2007694	20	0
0	2007696	20	0
0	2007718	20	0
0	2007730	20	0
0	2007877	20	0
0	2007924	20	0
0	2008209	20	0
0	2008418	20	0
0	2008422	20	0
0	2008488	20	0
0	2008801	20	0
0	2009069	20	0
0	2039817	20	0
0	2045102	20	0
0	2045657	20	0
0	2070897	20	0
0	2070962	20	0
0	2071206	20	0
0	2071908	20	0
0	2073834	20	0
0	2083671	20	0
0	2098752	20	0
0	2106597	20	0
0	2116997	20	2
0	2125195	20	0
0	2132345	20	0
0	2133735	20	0
0	2135163	20	0
0	2135732	20	0
0	2136000	20	0
0	2136269	20	0
0	2139862	20	0
0	2139865	20	0
0	2140186	20	0
0	2141131	20	0
0	2151855	20	0
0	2194704	20	0
0	2199188	20	0
0	2202780	20	2
0	2212070	20	0
0	2222229	20	0
0	2222677	20	1
0	2225415	20	0
0	2241638	20	0
0	2241764	20	0
0	2245957	20	1
0	2253541	20	0
0	2254639	20	2
0	2258295	20	2
0	2258299	20	0
0	2266718	20	1
0	2279110	20	0
0	2311282	20	2
0	2323545	20	0
0	2330057	20	0
0	2358881	20	0
0	2360221	20	0
0	2361371	20	0
0	2363678	20	0
0	2365938	20	0
0	2374581	20	0
0	2375948	20	0
0	2390549	20	0
0	2395391	20	0
0	2396661	20	0
0	2397379	20	0
0	2423870	20	2
0	2426706	20	0
0	2440729	20	0
0	2442046	20	0
0	2442429	20	0
0	2443005	20	0
0	2443044	20	0
0	2443045	20	0
0	2443077	20	0
0	2443117	20	0
0	2448089	20	0
0	2448346	20	0
0	2448873	20	0
0	2448938	20	1
0	2448939	20	0
0	2449101	20	0
0	2479278	20	0
0	2480139	20	0
0	2480146	20	0
0	2483976	20	0
0	2496697	20	0
0	2499987	20	0
0	2505292	20	0
0	2517070	20	0
0	2518543	20	0
0	2526407	20	0
0	2526417	20	0
0	2527497	20	0
0	2531024	20	0
0	2531040	20	0
0	2531043	20	0
0	2536181	20	1
0	2546374	20	2
0	2553050	20	2
0	2565667	20	0
0	2566573	20	0
0	2567981	20	0
0	2568949	20	0
0	2570216	20	0
0	2572606	20	0
0	2572607	20	0
0	2576249	20	0
0	2578976	20	0
0	2579287	20	0
0	2581670	20	0
0	2582227	20	0
0	2582720	20	0
0	2584009	20	1
0	2584014	20	0
0	2588821	20	1
0	2599059	20	0
0	2599233	20	0
0	2599551	20	0
0	2599801	20	0
0	2601047	20	0
0	2601153	20	0
0	2605737	20	0
0	2612016	20	0
0	2612985	20	0
0	2613134	20	0
0	2615010	20	0
0	2627279	20	0
0	2627451	20	0
0	2627963	20	0
0	2628097	20	2
0	2628099	20	0
0	2630294	20	0
0	2630321	20	0
0	2630936	20	0
0	2630993	20	0
0	2634795	20	0
0	2635124	20	0
0	2637226	20	0
0	2637228	20	0
0	2637899	20	2
0	2640782	20	0
0	2640885	20	0
0	2646708	20	0
0	2648945	20	0
0	2653027	20	0
0	2654872	20	0
0	2656964	20	2
0	2656981	20	1
0	2657117	20	0
0	2657124	20	0
0	2657235	20	0
0	2665694	20	0
0	2667168	20	2
0	2672220	20	0
0	2672221	20	0
0	2672241	20	0
0	2672249	20	0
0	2672256	20	0
0	2672257	20	0
0	2672271	20	0
0	2672275	20	0
0	2672280	20	0
0	2672287	20	0
0	2672301	20	0
0	2672978	20	0
0	2678982	20	0
0	2682450	20	0
0	2683798	20	0
0	2684083	20	0
0	2684097	20	0
0	2686872	20	0
0	2687742	20	0
0	2691511	20	0
0	2693828	20	0
0	2693866	20	0
0	2695771	20	0
0	2699982	20	0
0	270003	20	0
0	2700572	20	0
0	2700595	20	1
0	2700607	20	0
0	2701432	20	0
0	2702835	20	0
0	2702886	20	1
0	2702896	20	0
0	2702927	20	0
0	2705356	20	0
0	2708261	20	0
0	2711919	20	0
0	2711962	20	0
0	2712529	20	0
0	2716448	20	0
0	2718101	20	0
0	2719058	20	0
0	2722014	20	0
0	2724433	20	0
0	2726504	20	0
0	2726548	20	1
0	2726919	20	0
0	2729309	20	0
0	2731085	20	0
0	2731099	20	0
0	2733972	20	0
0	2738342	20	0
0	2739840	20	0
0	2740015	20	0
0	2740038	20	1
0	2740058	20	0
0	2740076	20	0
0	2740083	20	0
0	2740088	20	0
0	2740109	20	1
0	2740156	20	0
0	2740160	20	0
0	2740219	20	0
0	2740226	20	0
0	2740307	20	0
0	2740337	20	0
0	2740354	20	0
0	2740356	20	0
0	2741455	20	0
0	2744817	20	0
0	2744824	20	0
0	2745137	20	0
0	2746801	20	0
0	2746805	20	0
0	2749011	20	1
0	2749057	20	0
0	2759627	20	0
0	2761773	20	0
0	2762898	20	0
0	2763825	20	0
0	2764381	20	0
0	2765935	20	0
0	2766882	20	0
0	2767146	20	0
0	2769279	20	0
0	2769308	20	0
0	2769322	20	2
0	2769345	20	0
0	2769404	20	0
0	2769425	20	0
0	2769475	20	0
0	2773426	20	0
0	2776010	20	0
0	2776170	20	0
0	2776376	20	0
0	2776377	20	0
0	2779295	20	0
0	2782233	20	0
0	2783087	20	0
0	2784292	20	0
0	2785897	20	0
0	2787203	20	0
0	2788455	20	0
0	2790027	20	0
0	2790738	20	0
0	2791725	20	0
0	2791852	20	0
0	2796774	20	0
0	2797112	20	0
0	2798987	20	0
0	2799006	20	0
0	2799007	20	0
0	2799065	20	0
0	2803864	20	0
0	2803884	20	0
0	2804109	20	0
0	2804114	20	0
0	2804130	20	0
0	2804570	20	0
0	2804573	20	0
0	2804796	20	0
0	2805600	20	1
0	2808308	20	0
0	2808534	20	0
0	2810578	20	0
0	2813540	20	0
0	2813640	20	0
0	2813642	20	0
0	2813742	20	0
0	2814827	20	0
0	2817438	20	0
0	2820011	20	0
0	2820289	20	0
0	2821316	20	0
0	2821393	20	0
0	2822176	20	2
0	2822422	20	0
0	2822572	20	0
0	2823146	20	0
0	2823150	20	2
0	2823333	20	0
0	2829468	20	1
0	2829574	20	0
0	2830180	20	0
0	2831814	20	0
0	2831896	20	0
0	2833155	20	0
0	2835690	20	2
0	2835704	20	0
0	2838367	20	0
0	2842713	20	0
0	2845554	20	0
0	2845783	20	0
0	2846852	20	0
0	2846859	20	1
0	2846868	20	0
0	2847818	20	0
0	2848339	20	0
0	2850182	20	0
0	2850852	20	0
0	2850895	20	0
0	2851121	20	0
0	2852806	20	0
0	2857893	20	0
0	2859736	20	0
0	2862020	20	0
0	2869440	20	1
0	2872101	20	0
0	2872329	20	0
0	2872341	20	0
0	2873320	20	0
0	2873384	20	0
0	2873547	20	0
0	2873581	20	0
0	2874837	20	0
0	2878678	20	0
0	2881079	20	0
0	2882564	20	0
0	2884205	20	0
0	2884209	20	0
0	2884449	20	2
0	2885998	20	0
0	2887775	20	0
0	2888359	20	0
0	2888369	20	0
0	2888977	20	0
0	2890893	20	0
0	2890927	20	0
0	2892435	20	1
0	2892763	20	0
0	2893311	20	0
0	2895172	20	0
0	2898974	20	0
0	2900039	20	0
0	2900077	20	0
0	2900080	20	0
0	2900235	20	0
0	2902433	20	0
0	2902452	20	2
0	2903521	20	2
0	2903522	20	0
0	2907222	20	0
0	2908657	20	0
0	2908659	20	0
0	2908802	20	0
0	2908803	20	0
0	2911602	20	0
0	2916002	20	0
0	2917402	20	0
0	2918628	20	2
0	2919521	20	0
0	2920084	20	0
0	2924549	20	1
0	2925354	20	0
0	2925362	20	0
0	2926870	20	0
0	2930595	20	0
0	2933632	20	0
0	2933699	20	1
0	293467	20	0
0	2936076	20	0
0	2936924	20	0
0	2936927	20	2
0	2938506	20	2
0	2938512	20	0
0	2938572	20	0
0	2939438	20	0
0	2940087	20	0
0	2940192	20	0
0	2940929	20	0
0	2954350	20	0
0	2954407	20	0
0	2954558	20	0
0	2955936	20	0
0	2955938	20	0
0	2956155	20	0
0	2957012	20	0
0	2963743	20	0
0	2964817	20	0
0	2966580	20	1
0	2967260	20	0
0	2967474	20	0
0	2967696	20	0
0	2972610	20	2
0	2972611	20	0
0	2972612	20	0
0	2974906	20	0
0	2977075	20	2
0	2980723	20	0
0	2981784	20	0
0	2982978	20	0
0	2984313	20	0
0	2984347	20	0
0	2984376	20	0
0	2984407	20	1
0	2984408	20	0
0	2988864	20	0
0	2989114	20	0
0	2989115	20	0
0	2989118	20	0
0	2989946	20	0
0	2989960	20	0
0	2991383	20	0
0	2994428	20	0
0	2998047	20	0
0	3000625	20	0
0	3002446	20	0
0	3003213	20	0
0	3003288	20	0
0	3004513	20	1
0	3004846	20	0
0	3009545	20	0
0	3011247	20	0
0	3015243	20	0
0	3015253	20	0
0	3015279	20	0
0	3015287	20	2
0	3015323	20	0
0	3015333	20	0
0	3015365	20	0
0	3015404	20	0
0	3015416	20	0
0	3015508	20	0
0	3015509	20	2
0	3015549	20	0
0	3015692	20	0
0	3015800	20	0
0	3015819	20	0
0	3015825	20	0
0	3015846	20	2
0	3015847	20	0
0	3015856	20	0
0	3015908	20	0
0	3016119	20	0
0	3016344	20	0
0	3016349	20	0
0	3016743	20	0
0	3016754	20	0
0	3016800	20	0
0	3016817	20	1
0	3018986	20	0
0	3020288	20	0
0	3022142	20	0
0	3022694	20	2
0	3025397	20	0
0	3025866	20	0
0	3030031	20	0
0	3030057	20	0
0	3030803	20	0
0	3032677	20	0
0	3032876	20	0
0	3034193	20	0
0	3037213	20	0
0	3038384	20	0
0	3038405	20	0
0	3038627	20	0
0	3042959	20	0
0	3043392	20	0
0	3043438	20	0
0	3043440	20	0
0	3043450	20	2
0	3043580	20	0
0	3043583	20	0
0	3044585	20	0
0	3046008	20	0
0	3047869	20	0
0	3047893	20	1
0	3048068	20	0
0	3051892	20	0
0	3053729	20	0
0	3054444	20	0
0	3056631	20	0
0	3060433	20	0
0	3061777	20	0
0	3062852	20	0
0	3065404	20	0
0	3071322	20	0
0	3071782	20	0
0	3072006	20	0
0	3072193	20	0
0	3073785	20	0
0	3073809	20	0
0	3074264	20	0
0	3074312	20	0
0	3075144	20	0
0	3075161	20	1
0	3075827	20	0
0	3078859	20	0
0	3080336	20	0
0	3083685	20	0
0	3085975	20	0
0	3087220	20	0
0	3087271	20	0
0	3087701	20	0
0	3088392	20	2
0	3089785	20	0
0	3094002	20	0
0	3095784	20	0
0	3096030	20	0
0	3096317	20	0
0	3096988	20	0
0	3096992	20	0
0	3097568	20	2
0	3097575	20	0
0	3097580	20	0
0	3098378	20	0
0	3099062	20	1
0	3099090	20	0
0	3099190	20	0
0	3099621	20	0
0	3101356	20	2
0	3107160	20	0
0	3108289	20	1
0	3108430	20	0
0	3108944	20	0
0	3110133	20	0
0	3110977	20	0
0	3113158	20	0
0	3113185	20	1
0	3113190	20	0
0	3113191	20	0
0	3114338	20	0
0	3114749	20	0
0	3115887	20	0
0	3117602	20	0
0	3121590	20	2
0	3122068	20	0
0	3123199	20	2
0	3123554	20	0
0	3123852	20	1
0	3124324	20	0
0	3127307	20	0
0	3127318	20	1
0	3128930	20	0
0	3129103	20	1
0	3132366	20	0
0	3132683	20	0
0	3133514	20	0
0	3134893	20	0
0	3134901	20	0
0	3134918	20	0
0	3134932	20	0
0	3135503	20	0
0	3136152	20	0
0	3137826	20	0
0	3137853	20	0
0	3138095	20	0
0	3141161	20	0
0	3141457	20	0
0	3141706	20	0
0	3142195	20	0
0	3143076	20	0
0	3143154	20	0
0	3144753	20	0
